47,133,337,FR,30.24812030075188,16.92452830188679,FR
46,140,337,FR,28.564285714285713,16.771929824561404,FR
41,142,333,FR,28.47887323943662,16.67241379310345,FR
42,147,327,FR,26.959183673469386,16.67241379310345,FR
43,150,332,FR,26.066666666666666,17.03174603174603,FR
40,153,330,FR,25.640522875816995,17.03125,FR
41,156,331,FR,24.615384615384617,16.676470588235293,FR
39,161,328,FR,23.770186335403725,16.642857142857142,FR
36,166,325,FR,22.933734939759034,16.905405405405407,FR
29,169,324,FR,22.662721893491124,16.571428571428573,FR
32,171,322,FR,21.842105263157894,16.686746987951807,FR
29,175,331,FR,21.257142857142856,16.73913043478261,FR
31,182,333,FR,19.983516483516482,16.404040404040405,FR
28,188,333,FR,19.44148936170213,16.778846153846153,FR
29,194,335,FR,18.2319587628866,16.8411214953271,FR
29,199,332,FR,17.57788944723618,16.603603603603602,FR
29,200,326,FR,17.26,16.77391304347826,FR
27,202,329,FR,17.00990099009901,16.703389830508474,FR
28,204,333,FR,16.66176470588235,17.233333333333334,FR
28,207,331,FR,16.154589371980677,17.103174603174605,FR
25,211,331,FR,16.00473933649289,16.984496124031008,FR
25,217,331,FR,15.221198156682028,17.1,FR
26,220,334,FR,14.65,17.05263157894737,FR
21,226,330,FR,14.393805309734514,17.00735294117647,FR
21,228,326,FR,14.092105263157896,16.734265734265733,FR
23,232,336,FR,13.620689655172415,16.763513513513512,FR
23,239,337,FR,12.98744769874477,17.18300653594771,FR
24,244,334,FR,12.532786885245901,17.162337662337663,FR
26,251,333,FR,11.872509960159363,17.5125,FR
24,256,331,FR,11.53125,17.537037037037038,FR
27,263,334,FR,10.885931558935361,17.729411764705883,FR
27,266,329,FR,10.597744360902256,17.651162790697676,FR
27,270,326,FR,10.214814814814815,17.660919540229884,FR
22,272,325,FR,10.279411764705882,17.528089887640448,FR
24,278,321,FR,9.737410071942445,17.491620111731844,FR
26,280,325,FR,9.257142857142858,17.431578947368422,FR
26,283,330,FR,9.017667844522968,18.088082901554404,FR
28,285,329,FR,8.750877192982456,18.075757575757574,FR
27,287,332,FR,8.613240418118467,17.901477832512317,FR
27,287,336,FR,8.529616724738675,17.747619047619047,FR
26,289,333,FR,8.283737024221454,17.683962264150942,FR
29,294,341,FR,7.863945578231292,18.168181818181818,FR
31,297,337,FR,7.602693602693603,18.764705882352942,FR
30,300,338,FR,7.503333333333333,19.382882882882882,FR
29,303,334,FR,7.396039603960396,19.4070796460177,FR
31,304,338,FR,7.171052631578948,19.493506493506494,FR
33,308,343,FR,6.928571428571429,19.41025641025641,FR
36,312,342,FR,6.57051282051282,19.52742616033755,FR
38,315,341,FR,6.365079365079365,19.594142259414227,FR
38,319,340,FR,6.241379310344827,19.56378600823045,FR
35,320,338,FR,6.240625,20.012,FR
34,321,338,FR,6.211838006230529,20.07843137254902,FR
33,321,340,FR,6.1806853582554515,20.5703125,FR
35,322,346,FR,6.043478260869565,20.50191570881226,FR
38,325,350,FR,5.867692307692308,20.50375939849624,FR
37,325,352,FR,5.941538461538461,20.509293680297397,FR
39,326,354,FR,5.8343558282208585,20.443636363636365,FR
42,329,359,FR,5.7051671732522795,20.52707581227437,FR
46,331,356,FR,5.546827794561934,20.53214285714286,FR
45,333,357,FR,5.546546546546547,20.441696113074205,FR
46,334,359,FR,5.508982035928144,20.441696113074205,FR
45,336,353,FR,5.571428571428571,20.383802816901408,FR
42,340,354,FR,5.7,20.383802816901408,FR
44,342,354,FR,5.584795321637427,20.4006968641115,FR
45,345,352,FR,5.533333333333333,20.4006968641115,FR
44,347,348,FR,5.587896253602305,20.45138888888889,FR
44,349,347,FR,5.587392550143266,20.45138888888889,FR
43,352,352,FR,5.536931818181818,20.572413793103447,FR
44,357,349,FR,5.436974789915967,21.00343642611684,FR
46,361,346,FR,5.307479224376731,21.030508474576273,FR
47,362,346,FR,5.198895027624309,21.0,FR
46,364,345,FR,5.153846153846154,21.05685618729097,FR
45,367,348,FR,5.163487738419619,21.078175895765472,FR
45,370,348,FR,5.089189189189189,21.078175895765472,FR
45,370,346,FR,5.043243243243243,20.990291262135923,FR
45,371,350,FR,5.053908355795148,21.400641025641026,FR
49,374,348,FR,4.879679144385027,21.3343949044586,FR
49,377,351,FR,4.76657824933687,21.3015873015873,FR
49,378,347,FR,4.708994708994709,21.72641509433962,FR
51,380,348,FR,4.626315789473685,21.580745341614907,FR
51,382,348,FR,4.607329842931938,22.10185185185185,FR
45,384,350,FR,4.822916666666667,22.052147239263803,FR
43,386,352,FR,4.83678756476684,22.052147239263803,FR
40,387,348,FR,4.9328165374677,22.211009174311926,FR
39,388,352,FR,4.860824742268041,22.403614457831324,FR
40,389,352,FR,4.753213367609255,22.495548961424333,FR
42,391,354,FR,4.69309462915601,22.488235294117647,FR
42,393,359,FR,4.7201017811704835,22.65988372093023,FR
43,397,357,FR,4.697732997481109,22.65988372093023,FR
41,398,357,FR,4.778894472361809,22.688760806916427,FR
45,399,355,FR,4.631578947368421,22.708571428571428,FR
45,401,359,FR,4.623441396508728,22.675213675213676,FR
44,404,359,FR,4.650990099009901,22.650568181818183,FR
43,407,360,FR,4.697788697788698,22.60169491525424,FR
44,409,356,FR,4.6821515892420535,22.88169014084507,FR
42,413,361,FR,4.721549636803874,22.79108635097493,FR
41,417,355,FR,4.7458033573141485,22.79108635097493,FR
43,419,356,FR,4.6539379474940334,22.834254143646408,FR
45,420,352,FR,4.602380952380952,22.778688524590162,FR
45,424,354,FR,4.563679245283019,22.787465940054496,FR
45,426,352,FR,4.539906103286385,22.73170731707317,FR
43,426,348,FR,4.55868544600939,22.73170731707317,FR
42,428,353,FR,4.572429906542056,22.77358490566038,FR
40,431,351,FR,4.60092807424594,22.79088471849866,FR
40,435,353,FR,4.55632183908046,22.71276595744681,FR
36,437,352,FR,4.704805491990847,22.650793650793652,FR
39,440,350,FR,4.588636363636364,22.724409448818896,FR
39,443,352,FR,4.575620767494357,22.710182767624023,FR
43,446,352,FR,4.401345291479821,22.705426356589147,FR
43,450,354,FR,4.384444444444444,22.70076726342711,FR
42,454,350,FR,4.378854625550661,22.641221374045802,FR
39,457,344,FR,4.444201312910285,22.641221374045802,FR
39,462,349,FR,4.348484848484849,22.939240506329114,FR
38,466,343,FR,4.255364806866953,22.939240506329114,FR
40,468,343,FR,4.164529914529915,22.969849246231156,FR
36,470,341,FR,4.274468085106383,23.007481296758105,FR
34,474,346,FR,4.276371308016878,22.977777777777778,FR
35,476,343,FR,4.180672268907563,23.383292383292382,FR
34,480,347,FR,4.172916666666667,23.240291262135923,FR
35,485,346,FR,4.103092783505154,23.25423728813559,FR
35,487,348,FR,4.078028747433265,23.18705035971223,FR
36,488,343,FR,4.016393442622951,23.107142857142858,FR
38,490,343,FR,3.8857142857142857,23.107142857142858,FR
36,492,342,FR,3.904471544715447,23.04255319148936,FR
36,494,343,FR,3.8906882591093117,22.936768149882905,FR
39,497,345,FR,3.790744466800805,22.95813953488372,FR
39,499,342,FR,3.787575150300601,23.0,FR
43,503,347,FR,3.618290258449304,22.979405034324945,FR
43,505,346,FR,3.611881188118812,23.17687074829932,FR
44,509,350,FR,3.5343811394891946,23.209932279909708,FR
43,510,346,FR,3.5352941176470587,23.201793721973093,FR
44,513,346,FR,3.4502923976608186,23.201793721973093,FR
40,514,346,FR,3.5408560311284045,23.17920353982301,FR
39,516,351,FR,3.5232558139534884,23.158590308370044,FR
35,516,346,FR,3.625968992248062,23.11816192560175,FR
39,520,352,FR,3.5,23.137554585152838,FR
41,522,352,FR,3.4367816091954024,23.019438444924408,FR
40,523,349,FR,3.4760994263862335,22.99353448275862,FR
38,525,349,FR,3.540952380952381,22.99353448275862,FR
40,526,350,FR,3.4277566539923954,22.878464818763327,FR
39,528,351,FR,3.4242424242424243,22.923728813559322,FR
40,530,349,FR,3.4113207547169813,22.923890063424945,FR
40,533,354,FR,3.395872420262664,22.962184873949578,FR
42,535,350,FR,3.3514018691588787,22.937106918238992,FR
43,537,352,FR,3.3165735567970205,22.9625,FR
47,541,352,FR,3.162661737523105,22.962577962577964,FR
45,546,353,FR,3.2051282051282053,23.02680412371134,FR
43,547,347,FR,3.23400365630713,23.02680412371134,FR
41,549,350,FR,3.2459016393442623,22.99794661190965,FR
41,551,347,FR,3.2087114337568057,23.008163265306123,FR
42,553,351,FR,3.155515370705244,23.09311740890688,FR
41,555,346,FR,3.1675675675675676,23.165656565656565,FR
41,558,349,FR,3.164874551971326,23.15461847389558,FR
38,559,345,FR,3.1949910554561716,23.15461847389558,FR
39,563,350,FR,3.1403197158081704,23.105788423153694,FR
38,563,346,FR,3.1634103019538187,23.105788423153694,FR
36,564,343,FR,3.202127659574468,23.08167330677291,FR
36,567,348,FR,3.1587301587301586,23.04950495049505,FR
34,572,348,FR,3.194055944055944,23.031620553359684,FR
30,577,347,FR,3.2530329289428077,23.131889763779526,FR
30,580,344,FR,3.222413793103448,23.600389863547758,FR
31,584,342,FR,3.1780821917808217,23.600389863547758,FR
30,588,341,FR,3.1479591836734695,23.697087378640777,FR
30,588,340,FR,3.0697278911564627,24.184615384615384,FR
29,590,340,FR,3.088135593220339,24.184615384615384,FR
30,593,344,FR,3.042158516020236,24.189292543021033,FR
29,595,340,FR,3.030252100840336,24.153992395437264,FR
28,599,347,FR,2.989983305509182,24.071563088512242,FR
29,600,342,FR,2.966666666666667,24.02251407129456,FR
30,602,340,FR,2.9285714285714284,24.018691588785046,FR
32,605,342,FR,2.834710743801653,23.990706319702603,FR
34,606,342,FR,2.773927392739274,23.880294659300183,FR
32,608,347,FR,2.8223684210526314,23.857404021937842,FR
34,611,349,FR,2.738134206219313,23.857404021937842,FR
33,614,346,FR,2.736156351791531,23.798181818181817,FR
37,616,344,FR,2.5795454545454546,23.91485507246377,FR
39,618,345,FR,2.529126213592233,23.91485507246377,FR
37,618,343,FR,2.558252427184466,23.985585585585586,FR
38,620,348,FR,2.453225806451613,24.3673835125448,FR
43,624,350,FR,2.3365384615384617,24.30427046263345,FR
43,626,353,FR,2.268370607028754,24.252650176678443,FR
44,629,349,FR,2.2543720190779015,24.29225352112676,FR
43,630,346,FR,2.287301587301587,24.29298245614035,FR
43,632,348,FR,2.2563291139240507,24.295971978984237,FR
46,635,349,FR,2.188976377952756,24.222608695652173,FR
45,638,351,FR,2.2163009404388716,24.176776429809358,FR
43,640,348,FR,2.215625,24.25862068965517,FR
44,643,353,FR,2.1990668740279937,24.488054607508534,FR
44,646,350,FR,2.208978328173375,24.475382003395584,FR
45,649,351,FR,2.194144838212635,24.42978003384095,FR
42,653,352,FR,2.252679938744257,24.392255892255893,FR
44,656,346,FR,2.1615853658536586,24.369747899159663,FR
45,658,349,FR,2.0775075987841944,24.390651085141904,FR
40,661,350,FR,2.183055975794251,24.366056572379367,FR
41,663,344,FR,2.1538461538461537,24.366056572379367,FR
37,667,344,FR,2.2218890554722637,24.366056572379367,FR
32,671,344,FR,2.2965722801788377,24.326699834162522,FR
31,676,346,FR,2.2633136094674557,24.326699834162522,FR
34,678,342,FR,2.1769911504424777,24.33719008264463,FR
33,682,343,FR,2.1510263929618767,24.325657894736842,FR
34,686,341,FR,2.0932944606413995,24.291803278688526,FR
30,688,337,FR,2.0973837209302326,24.23654159869494,FR
30,691,344,FR,2.0651230101302462,24.198067632850243,FR
29,696,344,FR,2.0402298850574714,24.198067632850243,FR
32,699,339,FR,1.9628040057224607,24.208667736757626,FR
32,701,340,FR,1.927246790299572,24.21153846153846,FR
33,704,339,FR,1.8778409090909092,24.181818181818183,FR
30,706,338,FR,1.9235127478753542,24.198098256735342,FR
33,710,338,FR,1.8366197183098592,24.287735849056602,FR
32,712,340,FR,1.845505617977528,24.30109204368175,FR
35,713,338,FR,1.737727910238429,24.327639751552795,FR
36,714,343,FR,1.6988795518207283,24.252307692307692,FR
39,717,343,FR,1.598326359832636,24.259600614439325,FR
34,719,344,FR,1.6634214186369958,24.35267175572519,FR
35,720,340,FR,1.6027777777777779,24.35267175572519,FR
34,724,345,FR,1.5635359116022098,24.296352583586625,FR
35,725,344,FR,1.526896551724138,24.527272727272727,FR
35,727,344,FR,1.4938101788170564,24.475113122171944,FR
34,727,344,FR,1.5089408528198074,24.53153153153153,FR
37,728,349,FR,1.4258241758241759,24.524737631184408,FR
34,729,347,FR,1.4842249657064472,24.53134328358209,FR
34,730,349,FR,1.4794520547945205,24.571216617210684,FR
34,732,348,FR,1.4617486338797814,24.56888888888889,FR
34,732,352,FR,1.4836065573770492,24.53755522827688,FR
32,732,352,FR,1.5491803278688525,24.561764705882354,FR
33,733,354,FR,1.553888130968622,24.552785923753667,FR
29,734,353,FR,1.6457765667574933,24.552785923753667,FR
32,738,354,FR,1.5542005420054201,24.552785923753667,FR
35,743,353,FR,1.4885598923283985,24.532846715328468,FR
33,745,349,FR,1.5395973154362417,24.524017467248907,FR
33,749,348,FR,1.5420560747663552,24.53488372093023,FR
32,752,347,FR,1.5292553191489362,24.545718432510885,FR
31,752,347,FR,1.5425531914893618,24.545718432510885,FR
31,752,344,FR,1.5,24.545718432510885,FR
35,754,351,FR,1.4204244031830238,24.5568345323741,FR
36,757,349,FR,1.3712021136063408,24.5568345323741,FR
40,759,348,FR,1.300395256916996,24.554597701149426,FR
38,763,351,FR,1.343381389252949,24.582496413199426,FR
38,765,351,FR,1.2941176470588236,24.50997150997151,FR
40,766,347,FR,1.227154046997389,24.519886363636363,FR
39,768,351,FR,1.2552083333333333,24.45968882602546,FR
37,770,350,FR,1.283116883116883,24.474647887323943,FR
36,773,351,FR,1.2910737386804658,24.460028050490884,FR
38,773,356,FR,1.2315653298835705,24.443356643356644,FR
36,773,354,FR,1.2664941785252264,24.50347705146036,FR
34,776,353,FR,1.3041237113402062,24.640776699029125,FR
36,780,355,FR,1.2576923076923077,24.58839779005525,FR
35,783,355,FR,1.2873563218390804,24.58839779005525,FR
35,786,350,FR,1.2760814249363868,24.586206896551722,FR
34,787,348,FR,1.303684879288437,24.641483516483518,FR
34,790,354,FR,1.3075949367088608,24.64295485636115,FR
35,792,344,FR,1.27020202020202,24.64295485636115,FR
37,794,348,FR,1.2392947103274559,24.60952380952381,FR
40,795,352,FR,1.179874213836478,25.07171853856563,FR
40,796,353,FR,1.199748743718593,25.059299191374663,FR
43,801,354,FR,1.1535580524344569,25.28263795423957,FR
45,803,352,FR,1.1133250311332503,25.263440860215052,FR
46,806,355,FR,1.086848635235732,25.236315086782376,FR
48,807,350,FR,1.0185873605947955,25.206666666666667,FR
50,807,352,FR,0.9851301115241635,25.225763612217797,FR
47,810,356,FR,1.0123456790123457,25.2158940397351,FR
48,811,353,FR,0.9827373612823674,25.16754617414248,FR
48,813,357,FR,1.001230012300123,25.134993446920053,FR
47,816,356,FR,1.0428921568627452,25.17539267015707,FR
47,818,354,FR,1.0464547677261613,25.17539267015707,FR
48,820,356,FR,1.0426829268292683,25.21251629726206,FR
47,822,356,FR,1.0827250608272505,25.324675324675326,FR
47,825,355,FR,1.103030303030303,25.324675324675326,FR
48,829,354,FR,1.0965018094089265,25.358344113842172,FR
45,834,357,FR,1.1474820143884892,25.303732303732303,FR
48,838,355,FR,1.090692124105012,25.285897435897436,FR
47,842,360,FR,1.1140142517814726,25.269132653061224,FR
49,847,357,FR,1.089728453364817,25.269132653061224,FR
47,849,345,FR,1.1260306242638398,25.269132653061224,FR
48,853,350,FR,1.1055099648300117,25.232824427480917,FR
50,856,347,FR,1.0490654205607477,25.252858958068614,FR
51,861,350,FR,1.0104529616724738,25.320253164556963,FR
49,865,340,FR,1.0265895953757225,25.28787878787879,FR
49,868,345,FR,0.9965437788018433,25.29433962264151,FR
46,870,339,FR,1.0114942528735633,25.2593984962406,FR
45,873,343,FR,1.0080183276059564,25.224719101123597,FR
45,876,343,FR,0.9726027397260274,25.189290161892902,FR
40,877,341,FR,1.0114025085518814,25.206211180124225,FR
40,879,339,FR,0.9544937428896473,25.16089108910891,FR
43,879,341,FR,0.8987485779294653,25.35872235872236,FR
44,881,346,FR,0.8706015891032917,25.29390243902439,FR
43,884,346,FR,0.8834841628959276,25.259124087591243,FR
44,886,353,FR,0.8566591422121896,25.304242424242425,FR
47,890,350,FR,0.7955056179775281,25.280532043530833,FR
48,890,342,FR,0.7853932584269663,25.249698431845598,FR
49,893,347,FR,0.7513997760358343,25.23076923076923,FR
45,894,345,FR,0.8031319910514542,25.207185628742515,FR
44,895,347,FR,0.8011173184357542,25.249403341288783,FR
40,896,349,FR,0.8850446428571429,25.22116527942925,FR
38,897,352,FR,0.9119286510590858,25.582443653618032,FR
41,900,354,FR,0.8555555555555555,25.582443653618032,FR
41,900,351,FR,0.86,25.61583924349882,FR
39,902,354,FR,0.893569844789357,25.61583924349882,FR
41,905,352,FR,0.8475138121546961,25.5813679245283,FR
43,907,353,FR,0.8136714443219405,25.578638497652584,FR
38,909,355,FR,0.8888888888888888,25.60070257611241,FR
42,911,353,FR,0.8254665203073546,25.692757009345794,FR
44,914,352,FR,0.7680525164113785,25.707799767171128,FR
41,916,353,FR,0.834061135371179,25.697674418604652,FR
40,917,351,FR,0.8047982551799345,25.680603948896632,FR
41,918,352,FR,0.7973856209150327,25.65005793742758,FR
43,921,356,FR,0.762214983713355,25.637413394919168,FR
41,925,357,FR,0.8118918918918919,25.73041474654378,FR
40,929,351,FR,0.8363832077502691,25.73041474654378,FR
42,932,351,FR,0.7832618025751072,25.713463751438436,FR
40,934,349,FR,0.7955032119914347,25.70790378006873,FR
42,936,354,FR,0.7435897435897436,25.714123006833713,FR
45,937,347,FR,0.6680896478121665,25.717861205915813,FR
42,937,347,FR,0.7033084311632871,25.6734693877551,FR
45,940,355,FR,0.6542553191489362,25.664406779661018,FR
49,944,353,FR,0.5942796610169492,25.664406779661018,FR
48,946,350,FR,0.6035940803382663,25.651241534988714,FR
45,947,347,FR,0.6473072861668426,25.69256756756757,FR
46,950,347,FR,0.6410526315789473,25.69256756756757,FR
47,954,351,FR,0.6058700209643606,25.633408071748878,FR
48,954,349,FR,0.60062893081761,25.646205357142858,FR
49,956,351,FR,0.5826359832635983,25.630289532293986,FR
44,958,352,FR,0.6576200417536534,25.627363737486096,FR
44,959,352,FR,0.656934306569343,25.72566371681416,FR
45,962,355,FR,0.6288981288981289,25.742541436464087,FR
45,964,354,FR,0.6172199170124482,25.725468577728776,FR
45,965,351,FR,0.616580310880829,25.74229074889868,FR
47,966,352,FR,0.5993788819875776,25.736263736263737,FR
48,968,351,FR,0.5950413223140496,25.720087815587267,FR
48,970,354,FR,0.5917525773195876,25.691466083150985,FR
45,971,350,FR,0.650875386199794,25.695414847161572,FR
44,972,353,FR,0.6656378600823045,25.67391304347826,FR
46,975,354,FR,0.6553846153846153,25.703904555314534,FR
47,978,355,FR,0.6329243353783232,25.704225352112676,FR
47,980,356,FR,0.6326530612244898,25.684665226781856,FR
47,980,351,FR,0.639795918367347,25.65625,FR
49,983,355,FR,0.6103763987792472,25.67311827956989,FR
47,987,356,FR,0.6423505572441742,25.66058002148228,FR
48,989,354,FR,0.6400404448938322,25.70310825294748,FR
49,992,352,FR,0.6280241935483871,25.70310825294748,FR
50,995,350,FR,0.6090452261306533,25.742521367521366,FR
51,996,352,FR,0.6024096385542169,25.714589989350372,FR
46,999,354,FR,0.6736736736736737,25.743889479277364,FR
47,1001,352,FR,0.6573426573426573,25.77012711864407,FR
48,1005,356,FR,0.6497512437810945,25.753424657534246,FR
50,1009,355,FR,0.5906838453914767,25.725552050473187,FR
44,1009,351,FR,0.6878097125867195,25.72507869884575,FR
46,1011,357,FR,0.6439169139465876,25.716230366492148,FR
51,1014,355,FR,0.5641025641025641,25.684045881126174,FR
52,1016,359,FR,0.5639763779527559,25.653485952133195,FR
54,1018,355,FR,0.5530451866404715,25.623052959501557,FR
58,1019,356,FR,0.5063788027477919,25.667701863354036,FR
56,1019,356,FR,0.5544651619234544,25.635051546391754,FR
58,1020,354,FR,0.542156862745098,25.635051546391754,FR
52,1023,356,FR,0.6490713587487781,25.66323377960865,FR
47,1025,355,FR,0.7404878048780488,25.648870636550306,FR
48,1027,354,FR,0.697176241480039,25.633846153846154,FR
45,1032,357,FR,0.752906976744186,25.63803680981595,FR
43,1038,357,FR,0.7813102119460501,25.60816326530612,FR
45,1042,356,FR,0.761996161228407,25.566632756866735,FR
44,1045,349,FR,0.7674641148325358,25.566632756866735,FR
43,1048,352,FR,0.7776717557251909,25.574036511156187,FR
45,1052,354,FR,0.7519011406844106,25.544534412955464,FR
44,1055,349,FR,0.7687203791469195,25.544534412955464,FR
44,1059,343,FR,0.7629839471199245,25.544534412955464,FR
44,1062,343,FR,0.7457627118644068,25.75733063700708,FR
42,1065,338,FR,0.7661971830985915,25.742424242424242,FR
43,1068,346,FR,0.7397003745318352,25.71327967806841,FR
42,1069,338,FR,0.7427502338634238,25.675025075225676,FR
41,1069,342,FR,0.725912067352666,25.707171314741036,FR
42,1069,346,FR,0.6978484565014031,25.702085402184707,FR
40,1070,345,FR,0.7327102803738318,25.785714285714285,FR
41,1072,352,FR,0.7257462686567164,25.760118460019743,FR
40,1074,354,FR,0.7392923649906891,25.751724137931035,FR
42,1076,353,FR,0.7211895910780669,25.728613569321535,FR
42,1076,348,FR,0.7221189591078067,25.714145383104125,FR
45,1078,355,FR,0.6771799628942486,25.70617042115573,FR
45,1079,352,FR,0.6876737720111215,25.8037109375,FR
47,1080,354,FR,0.6620370370370371,25.789268292682927,FR
48,1081,353,FR,0.6493987049028677,25.78696498054475,FR
46,1082,353,FR,0.6829944547134935,25.793002915451893,FR
48,1087,359,FR,0.6660533578656854,25.796116504854368,FR
46,1087,353,FR,0.7083716651333947,25.779497098646036,FR
44,1089,353,FR,0.7272727272727273,25.779497098646036,FR
44,1093,353,FR,0.7182067703568161,25.76254826254826,FR
45,1097,353,FR,0.690975387420237,25.75722543352601,FR
44,1101,350,FR,0.6875567665758402,25.7497593840231,FR
44,1103,353,FR,0.6826835902085222,25.754554170661553,FR
42,1106,351,FR,0.6952983725135624,25.77151051625239,FR
46,1109,355,FR,0.6501352569882777,25.910476190476192,FR
44,1111,350,FR,0.6732673267326733,25.922127255460587,FR
43,1111,348,FR,0.6831683168316832,25.922127255460587,FR
41,1113,348,FR,0.7008086253369272,25.90796963946869,FR
42,1116,350,FR,0.6845878136200717,25.90796963946869,FR
44,1121,353,FR,0.6494201605709188,25.92249527410208,FR
48,1123,350,FR,0.6010685663401603,25.908404154863078,FR
50,1123,345,FR,0.5796972395369546,25.875,FR
48,1124,348,FR,0.6058718861209964,25.861032863849765,FR
44,1126,352,FR,0.6660746003552398,25.85112359550562,FR
44,1128,351,FR,0.6542553191489362,25.79869524697111,FR
46,1129,352,FR,0.633303808680248,25.852093023255815,FR
42,1130,354,FR,0.6964601769911505,25.821892393320965,FR
43,1134,355,FR,0.699294532627866,25.822057460611678,FR
44,1135,352,FR,0.6563876651982379,25.830712303422757,FR
43,1137,356,FR,0.6807387862796834,25.891043397968605,FR
41,1139,354,FR,0.7208077260755048,25.891244239631337,FR
41,1141,354,FR,0.7318141980718668,25.863970588235293,FR
